epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,20359.7,0.47425,0.28675,0.91554,0.9971,0.99473,0.99405,0.94009,0.41278,0.19086,0.81643,0.002278,0.002278,0.002278
80,20577.8,0.47311,0.28573,0.91347,0.99709,0.99472,0.99404,0.94024,0.41204,0.19046,0.81599,0.002179,0.002179,0.002179
81,20797.4,0.46817,0.28077,0.91215,0.99711,0.99464,0.99405,0.94044,0.4113,0.1903,0.81541,0.00208,0.00208,0.00208
82,21016.7,0.4627,0.27941,0.90895,0.9971,0.99465,0.99404,0.94081,0.41069,0.18967,0.81488,0.001981,0.001981,0.001981
83,21235.8,0.46346,0.27785,0.90891,0.99714,0.99461,0.99403,0.94092,0.40992,0.18932,0.81426,0.001882,0.001882,0.001882
84,21455.8,0.45883,0.2747,0.90973,0.99703,0.99466,0.99403,0.94114,0.40929,0.18868,0.81384,0.001783,0.001783,0.001783
85,21674.2,0.45991,0.27718,0.90804,0.9972,0.9946,0.99402,0.94137,0.40857,0.18828,0.8133,0.001684,0.001684,0.001684
86,21892.9,0.45589,0.27238,0.90684,0.99712,0.99464,0.99401,0.94132,0.40772,0.18781,0.81284,0.001585,0.001585,0.001585
87,22111.9,0.45105,0.2676,0.9044,0.99708,0.99471,0.994,0.94141,0.40709,0.18736,0.81243,0.001486,0.001486,0.001486
88,22330.3,0.44767,0.26425,0.90292,0.99712,0.99468,0.99401,0.94189,0.40633,0.18706,0.812,0.001387,0.001387,0.001387
89,22550.7,0.44479,0.26401,0.90118,0.9971,0.9947,0.994,0.94197,0.40566,0.18659,0.81157,0.001288,0.001288,0.001288
90,22770.4,0.44132,0.26265,0.90024,0.99701,0.99475,0.994,0.94213,0.40498,0.18657,0.81117,0.001189,0.001189,0.001189
91,23061.7,0.39314,0.20307,0.84437,0.99708,0.99478,0.99398,0.94257,0.4042,0.18622,0.81077,0.00109,0.00109,0.00109
92,23281.2,0.38709,0.19899,0.84284,0.99712,0.99479,0.99397,0.94261,0.4034,0.18575,0.81031,0.000991,0.000991,0.000991
93,23500.8,0.38104,0.19532,0.83875,0.99707,0.99479,0.99397,0.94307,0.40262,0.18533,0.80992,0.000892,0.000892,0.000892
94,23718.9,0.37793,0.19107,0.83827,0.99714,0.99531,0.99398,0.94337,0.40188,0.18489,0.8095,0.000793,0.000793,0.000793
95,23937.6,0.37024,0.18804,0.83669,0.99712,0.9953,0.99398,0.94355,0.40106,0.18465,0.80917,0.000694,0.000694,0.000694
96,24156,0.36893,0.18669,0.84177,0.99725,0.99536,0.99398,0.94378,0.40013,0.18422,0.8088,0.000595,0.000595,0.000595
97,24376.3,0.36496,0.18364,0.83796,0.99685,0.99584,0.99398,0.94405,0.39928,0.18383,0.80848,0.000496,0.000496,0.000496
98,24594.2,0.35817,0.17808,0.83457,0.99701,0.99584,0.99399,0.94421,0.39863,0.18328,0.80819,0.000397,0.000397,0.000397
99,24813.7,0.35675,0.17762,0.83485,0.99713,0.99652,0.99399,0.94448,0.39785,0.18286,0.80787,0.000298,0.000298,0.000298
100,25031.9,0.35192,0.17275,0.83426,0.9972,0.9966,0.99398,0.94477,0.39692,0.18211,0.80752,0.000199,0.000199,0.000199
