epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,15441,0.55187,0.36082,0.95408,0.99635,0.99508,0.99392,0.9353,0.42072,0.19344,0.82662,0.007591,0.007591,0.007591
75,15647.3,0.54616,0.36051,0.95089,0.99633,0.99507,0.99393,0.9354,0.42047,0.19303,0.82641,0.007558,0.007558,0.007558
76,15855.2,0.54485,0.36054,0.95068,0.99638,0.99519,0.99394,0.93536,0.42012,0.19281,0.82616,0.007525,0.007525,0.007525
77,16061.3,0.5429,0.3568,0.94747,0.99636,0.99513,0.99394,0.93555,0.4196,0.19225,0.82572,0.007492,0.007492,0.007492
78,16268.6,0.54062,0.35682,0.94666,0.99658,0.99526,0.99394,0.93567,0.41913,0.19216,0.82542,0.007459,0.007459,0.007459
79,16475,0.54315,0.35634,0.94804,0.99656,0.99527,0.99394,0.93565,0.41873,0.19167,0.8252,0.007426,0.007426,0.007426
80,16681.7,0.5413,0.35575,0.94684,0.99667,0.99528,0.99396,0.93574,0.41844,0.19183,0.82496,0.007393,0.007393,0.007393
81,16888.7,0.54148,0.35192,0.94722,0.99669,0.99527,0.99397,0.93566,0.41806,0.19156,0.82478,0.00736,0.00736,0.00736
82,17095,0.53544,0.34824,0.94332,0.99655,0.99526,0.99396,0.93577,0.41751,0.19128,0.82454,0.007327,0.007327,0.007327
83,17302.9,0.53952,0.35262,0.94932,0.9964,0.99516,0.99397,0.93595,0.41727,0.19088,0.82444,0.007294,0.007294,0.007294
84,17509.2,0.53668,0.34958,0.94672,0.99633,0.9952,0.99396,0.93585,0.41693,0.19075,0.82431,0.007261,0.007261,0.007261
85,17715.9,0.53944,0.35566,0.94881,0.99621,0.99523,0.99396,0.93615,0.41675,0.19069,0.82433,0.007228,0.007228,0.007228
86,17922.4,0.53388,0.3513,0.94962,0.99619,0.99521,0.99397,0.93602,0.41657,0.1905,0.82429,0.007195,0.007195,0.007195
87,18129.1,0.53233,0.35158,0.94607,0.99615,0.99524,0.99398,0.93637,0.41626,0.1905,0.82429,0.007162,0.007162,0.007162
88,18336.3,0.53373,0.34897,0.94494,0.99617,0.99528,0.99399,0.9365,0.41608,0.19033,0.82416,0.007129,0.007129,0.007129
89,18542.4,0.53506,0.34554,0.94311,0.99603,0.99515,0.99399,0.93651,0.4157,0.19022,0.8239,0.007096,0.007096,0.007096
90,18749.5,0.53139,0.34751,0.94313,0.99603,0.99512,0.99399,0.93683,0.41542,0.18976,0.82381,0.007063,0.007063,0.007063
91,18955.9,0.5311,0.34413,0.94007,0.99603,0.99514,0.99399,0.93698,0.41503,0.18956,0.82359,0.00703,0.00703,0.00703
92,19163,0.52998,0.34276,0.94278,0.99604,0.9951,0.99399,0.93723,0.41466,0.18945,0.82346,0.006997,0.006997,0.006997
93,19369.4,0.5258,0.34533,0.93891,0.99601,0.99512,0.99401,0.93712,0.41454,0.18947,0.82317,0.006964,0.006964,0.006964
94,19576,0.52628,0.34425,0.94108,0.99608,0.99507,0.99402,0.9372,0.41418,0.18914,0.82308,0.006931,0.006931,0.006931
95,19783.5,0.52834,0.34406,0.94194,0.99603,0.99497,0.99402,0.93744,0.41409,0.18888,0.82294,0.006898,0.006898,0.006898
96,19989.8,0.52373,0.33949,0.94112,0.99611,0.99498,0.99403,0.93763,0.41377,0.18867,0.82289,0.006865,0.006865,0.006865
97,20197.4,0.52703,0.34161,0.94341,0.99602,0.99497,0.99403,0.9378,0.41345,0.18832,0.82278,0.006832,0.006832,0.006832
98,20403.7,0.52733,0.34243,0.94029,0.99611,0.9949,0.99404,0.93812,0.41327,0.18799,0.8225,0.006799,0.006799,0.006799
99,20610.6,0.52387,0.34077,0.93825,0.99609,0.99491,0.99404,0.93827,0.41294,0.18794,0.8223,0.006766,0.006766,0.006766
100,20817.2,0.52375,0.34149,0.94336,0.99604,0.99489,0.99404,0.93887,0.41277,0.18784,0.82225,0.006733,0.006733,0.006733
